,Unnamed: 0,type,name,author,event,year,names,conf,id,Title,acronym,source,rank,hasData,primaryFoR,FoR2,FoR3
1139,260,c,Lyapunov filtering of objectivity for Spanish Sentiment Model.,"['Iti Chaturvedi', 'Erik Cambria', 'David Vilares']",IJCNN,2016,Erik Cambria,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1140,271,c,A learning scheme based on similarity functions for affective common-sense reasoning.,"['Federica Bisio', 'Paolo Gastaldo', 'Rodolfo Zunino', 'Erik Cambria']",IJCNN,2015,Erik Cambria,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1141,30,c,Sequence recognition with spatio-temporal long-term memory organization.,"['Vu Anh Nguyen', 'Janusz A. Starzyk', 'Wooi-Boon Goh']",IJCNN,2012,Goh Wooi Boon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1142,39,c,Spatio-temporal sequence learning of visual place cells for robotic navigation.,"['Vu Anh Nguyen', 'Janusz A. Starzyk', 'Alex Leng Phuan Tay', 'Wooi-Boon Goh']",IJCNN,2010,Goh Wooi Boon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1143,61,c,MATN: Multi-model Attention Network for Gait Prediction from EEG.,"['Xi Fu', 'Liming Zhao', 'Cuntai Guan']",IJCNN,2022,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1144,62,c,TESANet: Self-attention network for olfactory EEG classification.,"['Chengxuan Tong', 'Yi Ding', 'Kevin Lim Jun Liang', 'Zhuo Zhang', 'Haihong Zhang', 'Cuntai Guan']",IJCNN,2022,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1145,82,c,TSception: A Deep Learning Framework for Emotion Detection Using EEG.,"['Yi Ding', 'Neethu Robinson', 'Qiuhao Zeng', 'Duo Chen', 'Aung Aung Phyo Wai', 'Tih Shih Lee', 'Cuntai Guan']",IJCNN,2020,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1146,83,c,Optimizing Filter-bank Canonical Correlation Analysis for fast response SSVEP Brain-Computer Interface (BCI).,"['Aung Aung Phyo Wai', 'Heng Guo', 'Ying Chi', 'Lei Zhang', 'Xian-Sheng Hua', 'Cuntai Guan']",IJCNN,2020,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1147,115,c,Multiway analysis of EEG artifacts based on Block Term Decomposition.,"['Sim Kuan Goh', 'Hussein A. Abbass', 'Kay Chen Tan', 'Abdullah Al Mamun', 'Cuntai Guan', 'Chuanchu Wang']",IJCNN,2016,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1148,149,c,Spatial filter adaptation based on geodesic-distance for motor EEG classification.,"['Xinyang Li', 'Cuntai Guan', 'Kai Keng Ang', 'Haihong Zhang', 'Sim Heng Ong']",IJCNN,2014,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1149,185,c,Extracting and selecting discriminative features from high density NIRS-based BCI for numerical cognition.,"['Kai Keng Ang', 'Juanhong Yu', 'Cuntai Guan']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1150,186,c,Robust EEG channel selection across sessions in brain-computer interface involving stroke patients.,"['Mahnaz Arvaneh', 'Cuntai Guan', 'Kai Keng Ang', 'Chai Quek']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1151,187,c,Asymmetric Spatial Pattern for EEG-based emotion detection.,"['Dong Huang', 'Cuntai Guan', 'Kai Keng Ang', 'Haihong Zhang', 'Yaozhang Pan']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1152,188,c,Dynamically Weighted Classification with Clustering to tackle non-stationarity in Brain computer Interfacing.,"['Sidath Ravindra Liyanage', 'Cuntai Guan', 'Haihong Zhang', 'Kai Keng Ang', 'Jian-Xin Xu', 'Tong Heng Lee']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1153,189,c,Seizure detection based on spatiotemporal correlation and frequency regularity of scalp EEG.,"['Yaozhang Pan', 'Cuntai Guan', 'Kai Keng Ang', 'Kok Soon Phua', 'Huijuan Yang', 'Dong Huang', 'Shih-Hui Lim']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1154,190,c,A modified Wavelet-Common Spatial Pattern method for decoding hand movement directions in brain computer interfaces.,"['Neethu Robinson', 'A. Prasad Vinod', 'Cuntai Guan', 'Kai Keng Ang', 'Keng Peng Tee']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1155,191,c,Traffic modeling and identification using a Self-adaptive Fuzzy Inference Network.,"['Sau Wai Tung', 'Chai Quek', 'Cuntai Guan']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1156,192,c,Dynamic initiation and dual-tree complex wavelet feature-based classification of motor imagery of swallow EEG signals.,"['Huijuan Yang', 'Cuntai Guan', 'Kai Keng Ang', 'Chuanchu Wang', 'Kok Soon Phua', 'Juanhong Yu']",IJCNN,2012,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1157,202,c,Filter Bank Common Spatial Pattern (FBCSP) algorithm using online adaptive and semi-supervised learning.,"['Kai Keng Ang', 'Zhengyang Chin', 'Haihong Zhang', 'Cuntai Guan']",IJCNN,2011,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1158,203,c,Filter Bank Feature Combination (FBFC) approach for brain-computer interface.,"['Zhengyang Chin', 'Kai Keng Ang', 'Cuntai Guan', 'Chuanchu Wang', 'Haihong Zhang']",IJCNN,2011,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1159,210,c,Application of rough set-based neuro-fuzzy system in NIRS-based BCI for assessing numerical cognition in classroom.,"['Kai Keng Ang', 'Cuntai Guan', 'Kerry Lee', 'Jie Qi Lee', 'Shoko Nioka', 'Britton Chance']",IJCNN,2010,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1160,211,c,EEG signal separation for multi-class motor imagery using common spatial patterns based on Joint Approximate Diagonalization.,"['Sidath Ravindra Liyanage', 'Jian-Xin Xu', 'Cuntai Guan', 'Kai Keng Ang', 'Tong Heng Lee']",IJCNN,2010,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1161,221,c,An EEG-based BCI system for 2D cursor control.,"['Yuanqing Li', 'Chuanchu Wang', 'Haihong Zhang', 'Cuntai Guan']",IJCNN,2008,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1162,222,c,Filter Bank Common Spatial Pattern (FBCSP) in Brain-Computer Interface.,"['Kai Keng Ang', 'Zhengyang Chin', 'Haihong Zhang', 'Cuntai Guan']",IJCNN,2008,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1163,223,c,Learning adaptive subject-independent P300 models for EEG-based brain-computer interfaces.,"['Shijian Lu', 'Cuntai Guan', 'Haihong Zhang']",IJCNN,2008,Guan Cuntai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1164,51,c,Cascaded Adversarial Learning for Speaker Independent Emotion Recognition.,"['Chamara Kasun Liyanaarachchi Lekamalage', 'Zhiping Lin', 'Guang-Bin Huang', 'Jagath Chandana Rajapakse']",IJCNN,2022,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1165,77,c,Evolutionary approach to ICA-R.,"['Swathi Kavuri Sri', 'Jacek M. Zurada', 'Jagath C. Rajapakse']",IJCNN,2010,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1166,78,c,Complex ICA-R.,"['Jagath C. Rajapakse', 'Wenda Chen']",IJCNN,2010,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1167,79,c,Gene regulatory networks with variable-order dynamic Bayesian networks.,"['Jagath C. Rajapakse', 'Iti Chaturvedi']",IJCNN,2010,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1168,86,c,Protein localization on cellular images with Markov random fields.,"['Song Liu', 'Jagath C. Rajapakse']",IJCNN,2008,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1169,87,c,Extracting EEG rhythms using ICA-R.,"['Swathi Kavuri Sri', 'Jagath C. Rajapakse']",IJCNN,2008,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1170,132,c,Multi sensor data fusion within hierarchical neural networks.,"['Jagath C. Rajapakse', 'Raj Acharya']",IJCNN,1990,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1171,133,c,Medical image segmentation with MARA.,"['Jagath C. Rajapakse', 'Raj Acharya']",IJCNN,1990,Jagath Chandana Rajapakse,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1172,104,c,Clustering based active learning for biomedical Named Entity Recognition.,"['Xu Han', 'Chee Keong Kwoh', 'Jung-jae Kim']",IJCNN,2016,Kwoh Chee Keong,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1173,376,c,Laplacian Regularized Subspace Learning for interactive image re-ranking.,"['Lining Zhang', 'Lipo Wang', 'Weisi Lin']",IJCNN,2012,Lin Weisi,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1174,191,c,Driving Scene Supplementary Class Balancing Network for Edge Driving Scene Recognition.,"['Jianfeng Men', 'Liu Yang']",IJCNN,2022,Liu Yang,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1175,269,c,Informative Instance Detection for Active Learning on Imbalanced Data.,"['Jian Xu', 'Xinyue Wang', 'Zixin Cai', 'Liu Yang', 'Liping Jing']",IJCNN,2019,Liu Yang,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1176,302,c,Study for ELM-based recognition of fold structure aiming at remote sensing image.,"['Jiehong Wu', 'Liangkai Zou', 'Xiang Li', 'Zhaokui Li', 'Liu Yang']",IJCNN,2017,Liu Yang,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1177,28,c,Spiking-Neural-Network Based Fugl-Meyer Hand Gesture Recognition For Wearable Hand Rehabilitation Robot.,"['Yang Liu', 'Long Cheng']",IJCNN,2018,Long Cheng,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1178,173,c,Learning adaptive subject-independent P300 models for EEG-based brain-computer interfaces.,"['Shijian Lu', 'Cuntai Guan', 'Haihong Zhang']",IJCNN,2008,Lu Shijian,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1179,197,c,Anti-Forensic Deepfake Personas and How To Spot Them.,"['Nguyen Hong Ngoc', 'Alvin Chan', 'Huynh Thi Thanh Binh', 'Yew Soon Ong']",IJCNN,2022,Ong Yew Soon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1180,241,c,Creating human-like non-player game characters using a Memetic Multi-Agent System.,"['Yaqing Hou', 'Liang Feng', 'Yew-Soon Ong']",IJCNN,2016,Ong Yew Soon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1181,242,c,Semi-supervised auto-encoder based on manifold learning.,"['Yawei Li', 'Lizuo Jin', 'A. Kai Qin', 'Changyin Sun', 'Yew-Soon Ong', 'Tong Cui']",IJCNN,2016,Ong Yew Soon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1182,243,c,A conceptual modeling of flocking-regulated multi-agent reinforcement learning.,"['C. S. Chen', 'Yaqing Hou', 'Yew-Soon Ong']",IJCNN,2016,Ong Yew Soon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1183,306,c,Extreme learning machine for multi-categories classification applications.,"['Hai-Jun Rong', 'Guang-Bin Huang', 'Yew-Soon Ong']",IJCNN,2008,Ong Yew Soon,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1184,122,c,GEMM-eMFIS (FRI/E): A Novel General Episodic Memory Mechanism For Fuzzy Neural Networks.,"['Sheng Wei Pang', 'Chai Quek', 'Dilip K. Prasad']",IJCNN,2020,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1185,128,c,Trading model: Self reorganizing Fuzzy Associative Machine - forecasted MACD-Histogram (SeroFAM-fMACDH).,"['Javan Tan', 'Weigui Jair Zhou', 'Chai Quek']",IJCNN,2015,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1186,129,c,FIE-FCMAC: A novel fuzzy cerebellum model articulation controller (FCMAC) using fuzzy interpolation and extrapolation technique.,"['Weigui Jair Zhou', 'Douglas Leslie Maskell', 'Chai Quek']",IJCNN,2015,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1187,139,c,Robust EEG channel selection across sessions in brain-computer interface involving stroke patients.,"['Mahnaz Arvaneh', 'Cuntai Guan', 'Kai Keng Ang', 'Chai Quek']",IJCNN,2012,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1188,140,c,Fuzzy associative learning of feature dependency for time series forecasting.,"['Eng-Yeow Cheu', 'Kelvin Sim', 'See-Kiong Ng', 'Chai Quek']",IJCNN,2012,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1189,141,c,Self-reorganizing TSK fuzzy inference system with BCM theory of meta-plasticity.,"['Biju Joseph Jacob', 'Eng-Yeow Cheu', 'Javan Tan', 'Chai Quek']",IJCNN,2012,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1190,142,c,Traffic prediction using a Generic Self-Evolving Takagi-Sugeno-Kang (GSETSK) fuzzy neural network.,"['Ngoc Nam Nguyen', 'Chai Quek', 'Eng-Yeow Cheu']",IJCNN,2012,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1191,143,c,Traffic modeling and identification using a Self-adaptive Fuzzy Inference Network.,"['Sau Wai Tung', 'Chai Quek', 'Cuntai Guan']",IJCNN,2012,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1192,148,c,A Brain-Computer Interface for classifying EEG correlates of chronic mental stress.,"['Reza Khosrowabadi', 'Chai Quek', 'Kai Keng Ang', 'Sau Wai Tung', 'Michel Heijnen']",IJCNN,2011,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1193,152,c,Time series forecasting with appetitive reward-based pseudo-outer-product fuzzy neural network.,"['Eng-Yeow Cheu', 'Chai Quek', 'See-Kiong Ng']",IJCNN,2010,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1194,153,c,Stock price prediction using Generic Self-Evolving Takagi-Sugeno-Kang (GSETSK) fuzzy neural network.,"['Ngoc Nam Nguyen', 'Chai Quek']",IJCNN,2010,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1195,170,c,TNFIS: Tree-based neural fuzzy inference system.,"['Eng-Yeow Cheu', 'Hiok Chai Quek', 'See-Kiong Ng']",IJCNN,2008,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1196,171,c,A memory-based reinforcement learning algorithm for partially observable Markovian decision processes.,"['Lei Zheng', 'Siu-Yeung Cho', 'Chai Quek']",IJCNN,2008,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1197,172,c,Learning associations of conjuncted fuzzy sets for data prediction.,"['Hanlin Goh', 'Joo-Hwee Lim', 'Chai Quek']",IJCNN,2008,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1198,173,c,Adaptive training schema in Mamdani-type neuro-fuzzy models for data-analysis in dynamic system forecasting.,"['Wi-Meng Tan', 'Hiok Chai Quek']",IJCNN,2008,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1199,174,c,Improving tractability of Clinical Decision Support system.,"['Tuan Zea Tan', 'Geok See Ng', 'Chai Quek']",IJCNN,2008,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1200,184,c,Complementary Learning Fuzzy Neural Network: An Approach to Imbalanced Dataset.,"['Tuan Zea Tan', 'Geok See Ng', 'Chai Quek']",IJCNN,2007,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1201,185,c,Complementary Decision Making System for Aiding Medical Image Diagnosis.,"['Tuan Zea Tan', 'Geok See Ng', 'Chai Quek']",IJCNN,2007,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1202,200,c,Rough set-based neuro-fuzzy system.,"['Kai Keng Ang', 'Chai Quek']",IJCNN,2006,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1203,201,c,A Novel Recurrent Neural Network Based Prediction System for Trading.,"['Chai Quek', 'Michel Pasquier', 'Neha Kumar']",IJCNN,2006,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1204,202,c,Artificial Ventilation Modeling using Neuro-Fuzzy Hybrid System.,"['Feng Liu', 'Geok See Ng', 'Chai Quek', 'Tsee Foong Loh']",IJCNN,2006,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1205,203,c,Clinical Diagnosis Using Proteomics and Complementary Learning.,"['Tuan Zea Tan', 'Chai Quek', 'Geok See Ng']",IJCNN,2006,Quek Hiok Chai,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1206,134,c,Enhanced Extreme Learning Machine with stacked generalization.,"['Guopeng Zhao', 'Zhiqi Shen', 'Chunyan Miao', 'Robert K. L. Gay']",IJCNN,2008,Shen Zhiqi,IJCNN,685,IEEE International Joint Conference on Neural Networks,IJCNN,CORE2021,B,Yes,4611.0,,
1207,109,c,Certificate Transparency Using Blockchain.,"['D. S. V. Madala', 'Mahabir Prasad Jhanwar', 'Anupam Chattopadhyay']",ICDM Workshops,2018,Anupam Chattopadhyay,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1208,62,c,EGRET: Extortion Graph Exploration Techniques in the Bitcoin Network.,"['Silivanxay Phetsouvanh', 'Frédérique E. Oggier', 'Anwitaman Datta']",ICDM Workshops,2018,Anwitaman Datta,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1209,63,c,BiVA: Bitcoin Network Visualization & Analysis.,"['Frédérique E. Oggier', 'Silivanxay Phetsouvanh', 'Anwitaman Datta']",ICDM Workshops,2018,Anwitaman Datta,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1210,110,c,InBEDE: Integrating Contextual Bandit with TD Learning for Joint Pricing and Dispatch of Ride-Hailing Platforms.,"['Haipeng Chen', 'Yan Jiao', 'Zhiwei (Tony) Qin', 'Xiaocheng Tang', 'Hao Li', 'Bo An', 'Hongtu Zhu', 'Jieping Ye']",ICDM,2019,Bo An,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1211,56,c,Human-Assisted Computation for Auto-Grading.,"['Lin Ling', 'Chee-Wei Tan']",ICDM Workshops,2018,Chee Wei Tan,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1212,171,c,Constrained Clustering: Effective Constraint Propagation with Imperfect Oracles.,"['Xiatian Zhu', 'Chen Change Loy', 'Shaogang Gong']",ICDM,2013,Chen Change Loy,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1213,170,c,A Multitask Learning Framework for Multimodal Sentiment Analysis.,"['Dazhi Jiang', 'Runguo Wei', 'Hao Liu', 'Jintao Wen', 'Geng Tu', 'Lin Zheng', 'Erik Cambria']",ICDM (Workshops),2021,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1214,171,c,Interpretable Representation Learning for Personality Detection.,"['Amirmohammad Kazemeini', 'Sudipta Singha Roy', 'Robert E. Mercer', 'Erik Cambria']",ICDM (Workshops),2021,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1215,172,c,DUSE: A New Benchmark Dataset for Drug User Sentiment Extraction.,"['Ashok Kumar J', 'Erik Cambria', 'Tina Esther Trueman']",ICDM (Workshops),2021,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1216,182,c,"One Belt, One Road, One Sentiment? A Hybrid Approach to Gauging Public Opinions on the New Silk Road Initiative.","['Jonathan Kevin Chandra', 'Erik Cambria', 'Andrea Nanetti']",ICDM (Workshops),2020,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1217,183,c,COAL: Convolutional Online Adaptation Learning for Opinion Mining.,"['Iti Chaturvedi', 'Edoardo Ragusa', 'Paolo Gastaldo', 'Erik Cambria']",ICDM (Workshops),2020,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1218,184,c,Bottom-Up and Top-Down: Predicting Personality with Psycholinguistic and Language Model Features.,"['Yash Mehta', 'Samin Fatehi', 'Amirmohammad Kazameini', 'Clemens Stachl', 'Erik Cambria', 'Sauleh Eetemadi']",ICDM,2020,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1219,197,c,Understanding the Role of Social Media in Backpacker Tourism.,"['Claudia Guerreiro', 'Erik Cambria', 'Hien T. Nguyen']",ICDM Workshops,2019,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1220,214,c,Semantically Enhanced Models for Commonsense Knowledge Acquisition.,"['Ikhlas Alhussien', 'Erik Cambria', 'Zhang NengSheng']",ICDM Workshops,2018,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1221,215,c,Investigating Timing and Impact of News on the Stock Market.,"['Simone Merello', 'Andrea Picasso Ratto', 'Yukun Ma', 'Luca Oneto', 'Erik Cambria']",ICDM Workshops,2018,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1222,241,c,Let's Chat about Brexit! A Politically-Sensitive Dialog System Based on Twitter Data.,"['Aparup Khatua', 'Erik Cambria', 'Apalak Khatua', 'Iti Chaturvedi']",ICDM Workshops,2017,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1223,242,c,Phonetic-Based Microtext Normalization for Twitter Sentiment Analysis.,"['Ranjan Satapathy', 'Claudia Guerreiro', 'Iti Chaturvedi', 'Erik Cambria']",ICDM Workshops,2017,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1224,243,c,Multi-level Multiple Attentions for Contextual Multimodal Sentiment Analysis.,"['Soujanya Poria', 'Erik Cambria', 'Devamanyu Hazarika', 'Navonil Majumder', 'Amir Zadeh', 'Louis-Philippe Morency']",ICDM,2017,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1225,256,c,Convolutional MKL Based Multimodal Emotion Recognition and Sentiment Analysis.,"['Soujanya Poria', 'Iti Chaturvedi', 'Erik Cambria', 'Amir Hussain']",ICDM,2016,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1226,257,c,Bayesian Deep Convolution Belief Networks for Subjectivity Detection.,"['Iti Chaturvedi', 'Erik Cambria', 'Soujanya Poria', 'Rajiv Bajpai']",ICDM Workshops,2016,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1227,278,c,Commonsense Knowledge as the Glue in a Hybrid Model of Computational Creativity.,"['Andrés Gómez de Silva Garza', 'Erik Cambria', 'Rafael Pérez y Pérez']",ICDM Workshops,2014,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
1228,279,c,A Localization Toolkit for Sentic Net.,"['Yunqing Xia', 'Xiaoyu Li', 'Erik Cambria', 'Amir Hussain']",ICDM Workshops,2014,Erik Cambria,ICDM,642,IEEE International Conference on Data Mining,ICDM,CORE2021,A*,Yes,4605.0,4611.0,
