,type,name,author,event,year
17,j,BER Analysis of Interference-Limited Synchronous Wireless Networks With Line-of-Sight Links.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'Mark D. J. Bowyer']",IEEE Commun. Lett.,2019
18,j,Hybrid-Duplex Communications for Multi-UAV Networks: An Outage Probability Analysis.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",IEEE Commun. Lett.,2019
19,j,Blind recognition of LDPC code parameters over erroneous channel conditions.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Guohua Wang', 'Shang-Kee Ting']",IET Signal Process.,2019
20,j,A Hybrid-Duplex System With Joint Detection for Interference-Limited UAV Communications.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",IEEE Trans. Veh. Technol.,2019
21,j,Outage Analysis and Finite SNR Diversity-Multiplexing Tradeoff of Hybrid-Duplex Systems for Aeronautical Communications.,"['Zheng Hui Ernest Tan', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina', 'Anoop Kumar Krishna']",IEEE Trans. Wirel. Commun.,2019
22,j,Resource allocation in multicell systems with coordinated beamforming and partial data cooperation: a study on the effect of cooperation on achievable performance.,"['S. Barman Roy', 'A. S. Madhukumar', 'Francois P. S. Chin']",Wirel. Networks,2019
23,j,Limited Feedback Assisted Dynamic Decode-and-Forward Relaying for Multiple Access Relay Channel.,"['Yepuri Sudhakara Rao', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina']",Wirel. Pers. Commun.,2019
24,j,RF Energy Harvesting Based Multiple Access Relay Systems: A DMT Perspective.,"['Yepuri Sudhakara Rao', 'A. S. Madhukumar', 'Rajendra Prasad Sirigina']",IEEE Access,2018
25,j,Interference Cancellation Through Interference Forwarding in Relay-Assisted Systems.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",IEEE Syst. J.,2018
26,j,Blind Reconstruction of Reed-Solomon Encoder and Interleavers Over Noisy Environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Guohua Wang', 'Shang-Kee Ting']",IEEE Trans. Broadcast.,2018
27,j,A Hardware-Efficient Synchronization in L-DACS1 for Aeronautical Communications.,"['Thinh Hung Pham', 'A. Prasad Vinod', 'A. S. Madhukumar']",IEEE Trans. Very Large Scale Integr. Syst.,2018
28,j,On the diversity gain region of the dynamic decode-and-forward relay-assisted Z-channel.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",Wirel. Networks,2018
29,j,Parameter Estimation of Convolutional and Helical Interleavers in a Noisy Environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Wee Teck Ng', 'Chong Meng Samson See']",IEEE Access,2017
30,j,Diversity Gain Region of Nakagami-m Faded Z-Channel.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'A. Prasad Vinod']",Circuits Syst. Signal Process.,2017
31,j,Parameter estimation of block and helical scan interleavers in the presence of bit errors.,"['Swaminathan Ramabadran', 'A. S. Madhukumar', 'Wee Teck Ng', 'Chong Meng Samson See']",Digit. Signal Process.,2017
32,j,Enhanced coverage through relay assisted carrier aggregation for cellular networks.,"['Ashish James', 'A. S. Madhukumar']",Digit. Signal Process.,2017
33,j,On the DMT of RF Energy Harvesting-Based Dynamic Decode-and-Forward Relaying.,"['Yepuri Sudhakara Rao', 'Rajendra Prasad Sirigina', 'A. S. Madhukumar']",IEEE Commun. Lett.,2017
34,j,Classification of Error Correcting Codes and Estimation of Interleaver Parameters in a Noisy Transmission Environment.,"['Swaminathan Ramabadran', 'A. S. Madhukumar']",IEEE Trans. Broadcast.,2017
35,j,On Joint Pareto Frontier in Multiple Access and Relay Rate Regions With Rayleigh Fading.,"['Swagato Barman Roy', 'A. S. Madhukumar', 'Jingon Joung']",IEEE Trans. Veh. Technol.,2017
36,j,Interference mitigation in Z-channel and relay-assisted Z-channel: a diversity gain region perspective.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",Wirel. Networks,2017
37,j,Cognitive Radio for Aeronautical Communications: A Survey.,"['Ponnu Jacob', 'Rajendra Prasad Sirigina', 'A. S. Madhukumar', 'Vinod Achutavarrier Prasad']",IEEE Access,2016
38,j,Full-Duplex Decode-and-Forward Relay-Assisted Interference Management: A Diversity Gain Region Perspective.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",IEEE Trans. Commun.,2016
39,j,Stackelberg Bayesian Game for Power Allocation in Two-Tier Networks.,"['Duy Duong Nguyen', 'A. S. Madhukumar', 'Dusit Niyato']",IEEE Trans. Veh. Technol.,2016
40,j,On the Symbol Error Rate and Diversity Gain Region of the Relay-Assisted Z-channel.,"['Rajendra Prasad Sirigina', 'A. S. Madhukumar']",IEEE Trans. Wirel. Commun.,2016
41,j,Handling interference in self-organizing femtocell networks through frequency-polarization diversity.,"['Ponnu Jacob', 'A. S. Madhukumar']",Wirel. Networks,2016
42,j,Orthogonal circular polarized transmission for interference control in femto-macro networks.,"['Ponnu Jacob', 'A. S. Madhukumar', 'A. Alphones']",Comput. Commun.,2015
43,j,Genetic Algorithm Aided Proportional Fair Resource Allocation in Multicast OFDM Systems.,"['Nitin Sharma', 'A. S. Madhukumar']",IEEE Trans. Broadcast.,2015
44,j,Efficient multihop transmission scheme for error-free relay forwarding in cooperative networks.,"['Ashish James', 'A. S. Madhukumar', 'Fumiyuki Adachi']",Wirel. Commun. Mob. Comput.,2015
45,j,Characterising the Pareto frontier of multiple access rate region: a study on the effect of decoding order on achievable performance.,"['S. Barman Roy', 'A. S. Madhukumar']",Wirel. Networks,2015
46,j,Interference mitigation through reverse frequency allocation in multi-tier cellular network: a downlink perspective.,"['Ponnu Jacob', 'Ashish James', 'A. S. Madhukumar']",Wirel. Networks,2015
47,j,Spectrum trading in cognitive radio networks with uncertainty in primary service requirements.,"['Duy Duong Nguyen', 'A. S. Madhukumar']",IET Signal Process.,2014
48,j,Non-cooperative power control and spectrum allocation in cognitive radio networks: a game theoretic perspective.,"['Duy Duong Nguyen', 'A. S. Madhukumar']",Wirel. Commun. Mob. Comput.,2014
49,j,Interference Mitigation through Cross Polarized Transmission in Femto-Macro Network.,"['Ponnu Jacob', 'A. S. Madhukumar', 'A. Alphones']",IEEE Commun. Lett.,2013
50,j,A tree-structured DFT filter bank based spectrum detector for estimation of radio channel edge frequencies in cognitive radios.,"['M. Narendar', 'A. Prasad Vinod', 'A. S. Madhukumar', 'Anoop Kumar Krishna']",Phys. Commun.,2013
51,j,Spectrally Efficient Packet Recovery in Delay Constrained Rateless Coded Multihop Networks.,"['Ashish James', 'A. S. Madhukumar', 'Ernest Kurniawan', 'Fumiyuki Adachi']",IEEE Trans. Commun.,2013
52,j,Performance Analysis of Fountain Codes in Multihop Relay Networks.,"['Ashish James', 'A. S. Madhukumar', 'Ernest Kurniawan', 'Fumiyuki Adachi']",IEEE Trans. Veh. Technol.,2013
53,j,Impact of Implicit Feedback Channel in Cooperative Relay Networks.,"['Ashish James', 'A. S. Madhukumar', 'Surya Dharma Tio', 'Ernest Kurniawan']",Wirel. Pers. Commun.,2013
54,j,Throughput Optimization in Rateless Coded Cooperative Relay Networks.,"['Ashish James', 'A. S. Madhukumar', 'Fumiyuki Adachi']",IEICE Trans. Commun.,2012
55,j,Interference reduction through femto-relays.,"['Ponnu Jacob', 'A. S. Madhukumar']",IET Commun.,2012
56,j,Guest Editorial.,"['Kai Yang', 'A. S. Madhukumar', 'Guosen Yue', 'Huahui Wang', 'Saeed S. Ghassemzadeh', 'Shiwen Mao']",J. Commun.,2012
57,j,ISTBC: A spectrally efficient distributed transmission scheme using incremental redundancy with space-time block coding.,"['Surya Dharma Tio', 'Ashish James', 'A. S. Madhukumar']",Phys. Commun.,2012
58,j,Design and performance analysis of a signal detector based on suprathreshold stochastic resonance.,"['V. N. Hari', 'G. V. Anand', 'A. Benjamin Premkumar', 'A. S. Madhukumar']",Signal Process.,2012
59,j,A Cooperative Spectrum Sensing Technique with Dynamic Frequency Boundary Detection and Information-Entropy-Fusion for Primary User Detection.,"['Duy Duong Nguyen', 'Surya Dharma Tio', 'A. S. Madhukumar']",Circuits Syst. Signal Process.,2011
