,type,name,author,event,year
0,j,Research on recognition of ice and snow athletes based on feature extraction and cloud computing platform.,"['Wang Jun', 'Zhu Zhiqiang', 'Tan Rui', 'Liu Dong', 'Li Tie']",Microprocess. Microsystems,2021
1,j,Big Data-IoT: An Analysis of Multidimensional Proximity Implications on Green Innovation Performance - An Empirical Study of the Data from the Chinese Power Industry.,"['Zhen-Hong Xiao', 'Tan Rui', 'Jianbang Shi', 'Xiaomei Luo', 'Wang Fang', 'An Rui']",Mob. Inf. Syst.,2021
