,type,name,author,event,year
72,c,BCI Facilitates the Improvement of Cognitive Functions in Children and Elderly.,"['Cuntai Guan', 'Choon Guan Lim', 'Daniel Fung', 'Juan Helen Zhou', 'Ranga Krishnan', 'Tih Shih Lee']",BCI,2020
73,c,Interpreting mechanisms of prediction for skin cancer diagnosis using multi-task learning.,"['Davide Coppola', 'Hwee Kuan Lee', 'Cuntai Guan']",CVPR Workshops,2020
74,c,Emotion Recognition with Refined Labels for Deep Learning.,"['Su Zhang', 'Cuntai Guan']",EMBC,2020
75,c,Minimizing Hybrid Dice Loss for Highly Imbalanced 3D Neuroimage Segmentation.,"['Yuhao Lu', 'Juan Helen Zhou', 'Cuntai Guan']",EMBC,2020
76,c,Deep Learning for Neuroimaging Segmentation with a Novel Data Augmentation Strategy.,"['Wenshan Wu', 'Yuhao Lu', 'Ravikiran Mane', 'Cuntai Guan']",EMBC,2020
77,c,Brain MRI-based 3D Convolutional Neural Networks for Classification of Schizophrenia and Controls.,"['Mengjiao Hu', 'Kang Sim', 'Juan Helen Zhou', 'Xudong Jiang', 'Cuntai Guan']",EMBC,2020
78,c,A Multi-view CNN with Novel Variance Layer for Motor Imagery Brain Computer Interface.,"['Ravikiran Mane', 'Neethu Robinson', 'A. Prasad Vinod', 'Seong-Whan Lee', 'Cuntai Guan']",EMBC,2020
79,c,Generalizability of EEG-based Mental Attention Modeling with Multiple Cognitive Tasks.,"['Aung Aung Phyo Wai', 'Maokang Dou', 'Cuntai Guan']",EMBC,2020
80,c,Effects of Stimulus Spatial Resolution on SSVEP Responses under Overt and Covert Attention.,"['Aung Aung Phyo Wai', 'Jun Cong Lee', 'Tao Yang', 'Rosa Q. So', 'Cuntai Guan']",EMBC,2020
81,c,Federated Transfer Learning for EEG Signal Classification.,"['Ce Ju', 'Dashan Gao', 'Ravikiran Mane', 'Ben Tan', 'Yang Liu', 'Cuntai Guan']",EMBC,2020
82,c,TSception: A Deep Learning Framework for Emotion Detection Using EEG.,"['Yi Ding', 'Neethu Robinson', 'Qiuhao Zeng', 'Duo Chen', 'Aung Aung Phyo Wai', 'Tih Shih Lee', 'Cuntai Guan']",IJCNN,2020
83,c,Optimizing Filter-bank Canonical Correlation Analysis for fast response SSVEP Brain-Computer Interface (BCI).,"['Aung Aung Phyo Wai', 'Heng Guo', 'Ying Chi', 'Lei Zhang', 'Xian-Sheng Hua', 'Cuntai Guan']",IJCNN,2020
84,c,Deep Multi-Task Learning for SSVEP Detection and Visual Response Mapping.,"['Hong Jing Khok', 'Victor Teck Chang Koh', 'Cuntai Guan']",SMC,2020
85,c,Towards EEG Generation Using GANs for BCI Applications.,"['Fatemeh Fahimi', 'Zhuo Zhang', 'Wooi Boon Goh', 'Kai Keng Ang', 'Cuntai Guan']",BHI,2019
86,c,Three-class Motor Imagery Classification Based on FBCSP Combined with Voting Mechanism.,"['Bo Li', 'Banghua Yang', 'Cuntai Guan', 'Chenxiao Hu']",CIVEMSA,2019
87,c,Motor imagery signal classification based on transfer learning.,"['Banghua Yang', 'Minmin Zheng', 'Cuntai Guan', 'Li Bo']",CIVEMSA,2019
88,c,A Framework on Optimization Strategy for EEG Motor Imagery Recognition.,"['Banghua Yang', 'Chengcheng Fan', 'Cuntai Guan', 'Xuelin Gu', 'Minmin Zheng']",EMBC,2019
