,type,name,author,event,year
44,c,Code-Mixing on Sesame Street: Dawn of the Adversarial Polyglots.,"['Samson Tan', 'Shafiq R. Joty']",NAACL-HLT,2021
45,c,Align before Fuse: Vision and Language Representation Learning with Momentum Distillation.,"['Junnan Li', 'Ramprasaath R. Selvaraju', 'Akhilesh Gotmare', 'Shafiq R. Joty', 'Caiming Xiong', 'Steven Chu-Hong Hoi']",NeurIPS,2021
46,c,Towards Enhancing Database Education: Natural Language Generation Meets Query Execution Plans.,"['Weiguo Wang', 'Sourav S. Bhowmick', 'Hui Li', 'Shafiq R. Joty', 'Siyuan Liu', 'Peng Chen']",SIGMOD Conference,2021
47,c,Zero-Resource Cross-Lingual Named Entity Recognition.,"['M. Saiful Bari', 'Shafiq R. Joty', 'Prathyusha Jwalapuram']",AAAI,2020
48,c,Explicit Memory Tracker with Coarse-to-Fine Reasoning for Conversational Machine Reading.,"['Yifan Gao', 'Chien-Sheng Wu', 'Shafiq R. Joty', 'Caiming Xiong', 'Richard Socher', 'Irwin King', 'Michael R. Lyu', 'Steven C. H. Hoi']",ACL,2020
49,c,It's Morphin' Time! Combating Linguistic Discrimination with Inflectional Perturbations.,"['Samson Tan', 'Shafiq R. Joty', 'Min-Yen Kan', 'Richard Socher']",ACL,2020
50,c,Efficient Constituency Parsing by Pointing.,"['Thanh-Tung Nguyen', 'Xuan-Phi Nguyen', 'Shafiq R. Joty', 'Xiaoli Li']",ACL,2020
51,c,Differentiable Window for Dynamic Local Attention.,"['Thanh-Tung Nguyen', 'Xuan-Phi Nguyen', 'Shafiq R. Joty', 'Xiaoli Li']",ACL,2020
52,c,Finding It at Another Side: A Viewpoint-Adapted Matching Encoder for Change Captioning.,"['Xiangxi Shi', 'Xu Yang', 'Jiuxiang Gu', 'Shafiq R. Joty', 'Jianfei Cai']",ECCV (14),2020
53,c,Pronoun-Targeted Fine-tuning for NMT with Hybrid Losses.,"['Prathyusha Jwalapuram', 'Shafiq R. Joty', 'Youlin Shen']",EMNLP (1),2020
54,c,Discern: Discourse-Aware Entailment Reasoning Network for Conversational Machine Reading.,"['Yifan Gao', 'Chien-Sheng Wu', 'Jingjing Li', 'Shafiq R. Joty', 'Steven C. H. Hoi', 'Caiming Xiong', 'Irwin King', 'Michael R. Lyu']",EMNLP (1),2020
55,c,LNMap: Departures from Isomorphic Assumption in Bilingual Lexicon Induction Through Non-Linear Mapping in Latent Space.,"['Tasnim Mohiuddin', 'M. Saiful Bari', 'Shafiq Rayhan Joty']",EMNLP (1),2020
56,c,VD-BERT: A Unified Vision and Dialog Transformer with BERT.,"['Yue Wang', 'Shafiq R. Joty', 'Michael R. Lyu', 'Irwin King', 'Caiming Xiong', 'Steven C. H. Hoi']",EMNLP (1),2020
57,c,Mind Your Inflections! Improving NLP for Non-Standard Englishes with Base-Inflection Encoding.,"['Samson Tan', 'Shafiq R. Joty', 'Lav R. Varshney', 'Min-Yen Kan']",EMNLP (1),2020
