,type,name,author,event,year
37,j,TSDW: Two-stage word sense disambiguation using Wikipedia.,"['Chenliang Li', 'Aixin Sun', 'Anwitaman Datta']",J. Assoc. Inf. Sci. Technol.,2013
38,j,GoDisco++: A gossip algorithm for information dissemination in multi-dimensional community networks.,"['Rajesh Sharma', 'Anwitaman Datta']",Pervasive Mob. Comput.,2013
39,j,An overview of codes tailor-made for better repairability in networked distributed storage systems.,"['Anwitaman Datta', 'Frédérique E. Oggier']",SIGACT News,2013
40,j,Editorial.,"['Anwitaman Datta', 'Ee-Peng Lim', 'Stuart W. Shulman']",Soc. Netw. Anal. Min.,2013
41,j,Merging ring-structured overlay indices: toward network-data transparency.,['Anwitaman Datta'],Computing,2012
42,j,The Blind Enforcer: On Fine-Grained Access Control Enforcement on Untrusted Clouds.,"['Tien Tuan Anh Dinh', 'Anwitaman Datta']",IEEE Data Eng. Bull.,2012
43,j,"City on the Sky: Extending XACML for Flexible, Secure Data Sharing on the Cloud.","['Tien Tuan Anh Dinh', 'Wenqiang Wang', 'Anwitaman Datta']",J. Grid Comput.,2012
44,j,Multiterm Keyword Search in NoSQL Systems.,"['Christian von der Weth', 'Anwitaman Datta']",IEEE Internet Comput.,2012
45,j,Infrastructures for Online Social Networking Services [Guest editorial].,"['Anwitaman Datta', 'Marios D. Dikaiakos', 'Seif Haridi', 'Liviu Iftode']",IEEE Internet Comput.,2012
46,j,Contextual Trust Aided Enhancement of Data Availability in Peer-to-Peer Backup Storage Systems.,"['Xin Liu', 'Anwitaman Datta']",J. Netw. Syst. Manag.,2012
47,j,Mining latent relations in peer-production environments: a case study with Wikipedia article similarity and controversy.,"['Chenliang Li', 'Anwitaman Datta', 'Aixin Sun']",Soc. Netw. Anal. Min.,2012
48,j,Fuzzynet: Ringless routing in a ring-like structured overlay.,"['Sarunas Girdzijauskas', 'Wojciech Galuba', 'Vasilios Darlagiannis', 'Anwitaman Datta', 'Karl Aberer']",Peer-to-Peer Netw. Appl.,2011
49,j,Attack resilient P2P dissemination of RSS feed.,"['Xin Liu', 'Anwitaman Datta']",Peer-to-Peer Netw. Appl.,2011
50,j,Multi-objective optimization of multicast overlays for collaborative applications.,"['Krzysztof Rzadca', 'Jackson Tan Teck Yong', 'Anwitaman Datta']",Comput. Networks,2010
51,j,Structured overlay for heterogeneous environments: Design and evaluation of oscar.,"['Sarunas Girdzijauskas', 'Anwitaman Datta', 'Karl Aberer']",ACM Trans. Auton. Adapt. Syst.,2010
52,j,CMV: File consistency maintenance through virtual servers in peer-to-peer systems.,"['Zhijun Wang', 'Anwitaman Datta', 'Sajal K. Das', 'Mohan Kumar']",J. Parallel Distributed Comput.,2009
53,j,Stochastic analysis of the interplay between object maintenance and churn.,"['Di Wu', 'Ye Tian', 'Kam-Wing Ng', 'Anwitaman Datta']",Comput. Commun.,2008
54,j,Das P-Grid-Overlay-Netzwerk: Von einem einfachen Prinzip zu einem komplexen System.,"['Karl Aberer', 'Anwitaman Datta', 'Manfred Hauswirth', 'Roman Schmidt']",Datenbank-Spektrum,2005
55,j,A decentralised public key infrastructure for customer-to-customer e-commerce.,"['Karl Aberer', 'Anwitaman Datta', 'Manfred Hauswirth']",Int. J. Bus. Process. Integr. Manag.,2005
56,j,"Efficient, Self-Contained Handling of Identity in Peer-to-Peer Systems.","['Karl Aberer', 'Anwitaman Datta', 'Manfred Hauswirth']",IEEE Trans. Knowl. Data Eng.,2004
57,j,Separating Business Process from User Interaction in Web-Based Information Commerce.,"['Karl Aberer', 'Anwitaman Datta', 'Zoran Despotovic', 'Andreas Wombacher']",Electron. Commer. Res.,2003
58,j,Advanced Peer-to-Peer Networking: The P-Grid System and its Applications.,"['Karl Aberer', 'Philippe Cudré-Mauroux', 'Anwitaman Datta', 'Zoran Despotovic', 'Manfred Hauswirth', 'Magdalena Punceva', 'Roman Schmidt', 'Jie Wu']",Prax. Inf.verarb. Kommun.,2003
59,j,P-Grid: a self-organizing structured P2P system.,"['Karl Aberer', 'Philippe Cudré-Mauroux', 'Anwitaman Datta', 'Zoran Despotovic', 'Manfred Hauswirth', 'Magdalena Punceva', 'Roman Schmidt']",SIGMOD Rec.,2003
60,c,FaCov: COVID-19 Viral News and Rumors Fact-Check Articles Dataset.,"['Shakshi Sharma', 'Ekanshi Agrawal', 'Rajesh Sharma', 'Anwitaman Datta']",ICWSM,2022
61,c,"Please, do not Decentralize the Internet with (Permissionless) Blockchains!","['Pedro García López', 'Alberto Montresor', 'Anwitaman Datta']",ICDCS,2019
62,c,EGRET: Extortion Graph Exploration Techniques in the Bitcoin Network.,"['Silivanxay Phetsouvanh', 'Frédérique E. Oggier', 'Anwitaman Datta']",ICDM Workshops,2018
63,c,BiVA: Bitcoin Network Visualization & Analysis.,"['Frédérique E. Oggier', 'Silivanxay Phetsouvanh', 'Anwitaman Datta']",ICDM Workshops,2018
64,c,Entropic Centrality for non-atomic Flow Networks.,"['Frédérique E. Oggier', 'Silivanxay Phetsouvanh', 'Anwitaman Datta']",ISITA,2018
65,c,Entropy-based Graph Clustering - A Simulated Annealing Approach.,"['Frédérique E. Oggier', 'Silivanxay Phetsouvanh', 'Anwitaman Datta']",ISITA,2018
66,c,Worth its Weight in Likes: Towards Detecting Fake Likes on Instagram.,"['Indira Sen', 'Anupama Aggarwal', 'Shiven Mian', 'Siddharth Singh', 'Ponnurangam Kumaraguru', 'Anwitaman Datta']",WebSci,2018
67,c,Lilliput: A Storage Service for Lightweight Peer-to-Peer Online Social Networks.,"['Thomas Paul', 'Niklas Lochschmidt', 'Hani Salah', 'Anwitaman Datta', 'Thorsten Strufe']",ICCCN,2017
68,c,Data Integrity for Collaborative Applications over Hosted Services.,"['Ertem Esiner', 'Anwitaman Datta']",ICDCS,2017
69,c,Layered security for storage at the edge: on decentralized multi-factor access control.,"['Ertem Esiner', 'Anwitaman Datta']",ICDCN,2016
70,c,DMZtore: A dispersed Data Storage System with Decentralized Multi-factor Access Control (Demo).,"['Ertem Esiner', 'Shun Hanli Hanley', 'Anwitaman Datta']",ICDCS,2016
71,c,Elastic Erasure Coding for Adaptive Redundancy.,"['Wan-Hee Cho', 'Anwitaman Datta']",ICDCS Workshops,2016
72,c,SwiftER: Elastic Erasure Coded Storage System.,"['Anwitaman Datta', 'Wan-Hee Cho']",SRDS,2016
73,c,Sparsity Exploiting Erasure Coding for Resilient Storage and Efficient I/O Access in Delta Based Versioning Systems.,"['J. Harshan', 'Frédérique E. Oggier', 'Anwitaman Datta']",ICDCS,2015
74,c,People are processors: coalitional auctions for complex projects.,"['Piotr Skowron', 'Krzysztof Rzadca', 'Anwitaman Datta']",AAMAS,2014
75,c,Streamforce: outsourcing access control enforcement for stream data to the clouds.,"['Tien Tuan Anh Dinh', 'Anwitaman Datta']",CODASPY,2014
