,type,name,author,event,year
30,j,Cost-Efficient Server Provisioning for Cloud Gaming.,"['Yusen Li', 'Yunhua Deng', 'Xueyan Tang', 'Wentong Cai', 'Xiaoguang Liu', 'Gang Wang']",ACM Trans. Multim. Comput. Commun. Appl.,2018
31,j,Automatic model construction for the behavior of human crowds.,"['Jinghui Zhong', 'Wentong Cai', 'Michael Lees', 'Linbo Luo']",Appl. Soft Comput.,2017
32,j,Sampling-based adaptive bounding evolutionary algorithm for continuous optimization problems.,"['Linbo Luo', 'Xiangting Hou', 'Jinghui Zhong', 'Wentong Cai', 'Jianfeng Ma']",Inf. Sci.,2017
33,j,Introduction to the special issue on data-driven and large-scale distributed simulations.,"['Wentong Cai', 'Heiko Aydt']",J. Simulation,2017
34,j,Design and Evaluation of a Data-Driven Scenario Generation Framework for Game-Based Training.,"['Linbo Luo', 'Haiyan Yin', 'Wentong Cai', 'Jinghui Zhong', 'Michael Lees']",IEEE Trans. Comput. Intell. AI Games,2017
35,j,Relaxing Synchronization in Parallel Agent-Based Road Traffic Simulation.,"['Yadong Xu', 'Wentong Cai', 'Heiko Aydt', 'Michael Lees', 'Daniel Zehe']",ACM Trans. Model. Comput. Simul.,2017
36,j,Cloning Agent-Based Simulation.,"['Xiaosong Li', 'Wentong Cai', 'Stephen John Turner']",ACM Trans. Model. Comput. Simul.,2017
37,j,Competitiveness of Dynamic Bin Packing for Online Cloud Server Allocation.,"['Runtian Ren', 'Xueyan Tang', 'Yusen Li', 'Wentong Cai']",IEEE/ACM Trans. Netw.,2017
38,j,Reducing Synchronization Overhead with Computation Replication in Parallel Agent-Based Road Traffic Simulation.,"['Yadong Xu', 'Vaisagh Viswanathan', 'Wentong Cai']",IEEE Trans. Parallel Distributed Syst.,2017
39,j,Learning behavior patterns from video for agent-based crowd modeling and simulation.,"['Jinghui Zhong', 'Wentong Cai', 'Linbo Luo', 'Mingbi Zhao']",Auton. Agents Multi Agent Syst.,2016
40,j,IBED: Combining IBEA and DE for optimal feature selection in software product line engineering.,"['Yinxing Xue', 'Jinghui Zhong', 'Tian Huat Tan', 'Yang Liu', 'Wentong Cai', 'Manman Chen', 'Jun Sun']",Appl. Soft Comput.,2016
41,j,Supporting efficient execution of continuous space agent-based simulation on GPU.,"['Xiaosong Li', 'Wentong Cai', 'Stephen John Turner']",Concurr. Comput. Pract. Exp.,2016
42,j,Transparent three-phase Byzantine fault tolerance for parallel and distributed simulations.,"['Zengxiang Li', 'Wentong Cai', 'Stephen John Turner', 'Zheng Qin', 'Rick Siow Mong Goh']",Simul. Model. Pract. Theory,2016
43,j,Self-Learning Gene Expression Programming.,"['Jinghui Zhong', 'Yew-Soon Ong', 'Wentong Cai']",IEEE Trans. Evol. Comput.,2016
44,j,Dynamic Bin Packing for On-Demand Cloud Resource Allocation.,"['Yusen Li', 'Xueyan Tang', 'Wentong Cai']",IEEE Trans. Parallel Distributed Syst.,2016
45,j,Density-based evolutionary framework for crowd model calibration.,"['Jinghui Zhong', 'Nan Hu', 'Wentong Cai', 'Michael Lees', 'Linbo Luo']",J. Comput. Sci.,2015
46,j,Differential evolution with sensitivity analysis and the Powell's method for crowd model calibration.,"['Jinghui Zhong', 'Wentong Cai']",J. Comput. Sci.,2015
47,j,Evolving agent-based models using self-adaptive complexification.,"['Michael Wagner', 'Wentong Cai', 'Michael Harold Lees', 'Heiko Aydt']",J. Comput. Sci.,2015
48,j,SEMSim Cloud Service: Large-scale urban systems simulation in the cloud.,"['Daniel Zehe', 'Alois C. Knoll', 'Wentong Cai', 'Heiko Aydt']",Simul. Model. Pract. Theory,2015
49,j,A review of interactive narrative systems and technologies: a training perspective.,"['Linbo Luo', 'Wentong Cai', 'Suiping Zhou', 'Michael Lees', 'Haiyan Yin']",Simul.,2015
50,j,Play Request Dispatching for Efficient Virtual Machine Usage in Cloud Gaming.,"['Yusen Li', 'Xueyan Tang', 'Wentong Cai']",IEEE Trans. Circuits Syst. Video Technol.,2015
51,j,Adaptive Resource Provisioning Mechanism in VEEs for Improving Performance of HLA-Based Simulations.,"['Zengxiang Li', 'Wentong Cai', 'Stephen John Turner', 'Xiaorong Li', 'Ta Nguyen Binh Duong', 'Rick Siow Mong Goh']",ACM Trans. Model. Comput. Simul.,2015
52,j,Consistency-Aware Zone Mapping and Client Assignment in Multi-Server Distributed Virtual Environments.,"['Yusen Li', 'Wentong Cai']",IEEE Trans. Parallel Distributed Syst.,2015
53,j,"Special Issue: Recent Advances in Parallel and Distributed Systems, ICPADS 2012 Selected Papers.","['Xueyan Tang', 'Wentong Cai', 'Rick Siow Mong Goh']",Future Gener. Comput. Syst.,2014
54,j,Update schedules for improving consistency in multi-server distributed virtual environments.,"['Yusen Li', 'Wentong Cai']",J. Netw. Comput. Appl.,2014
55,j,Dynamic specialization for symbiotic simulation-based operational decision support using the evolutionary computing modelling language (ECML).,"['Heiko Aydt', 'Wentong Cai', 'Stephen John Turner']",J. Simulation,2014
56,j,Towards a data-driven approach to scenario generation for serious games.,"['Linbo Luo', 'Haiyan Yin', 'Wentong Cai', 'Michael Lees', 'Nasri Bin Othman', 'Suiping Zhou']",Comput. Animat. Virtual Worlds,2014
