,type,name,author,event,year
40,j,A MAC Sensing Protocol Design for Data Transmission with More Protection to Primary Users.,"['Wenjie Zhang', 'Chai Kiat Yeo', 'Yifan Li']",IEEE Trans. Mob. Comput.,2013
41,j,Enabling Efficient WiFi-Based Vehicular Content Distribution.,"['Da Zhang', 'Chai Kiat Yeo']",IEEE Trans. Parallel Distributed Syst.,2013
42,j,Cooperative Duty Cycling For Energy-Efficient Contact Discovery in Pocket Switched Networks.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Francis Bu-Sung Lee']",IEEE Trans. Veh. Technol.,2013
43,j,Measuring Group Mobility: A Topology Based Approach.,"['Yang Xia', 'Chai Kiat Yeo']",IEEE Wirel. Commun. Lett.,2013
44,j,Achieving Small-World Properties using Bio-Inspired Techniques in Wireless Networks.,"['Rachit Agarwal', 'Abhik Banerjee', 'Vincent Gauthier', 'Monique Becker', 'Chai Kiat Yeo', 'Bu-Sung Lee']",Comput. J.,2012
45,j,Mitigating the impact of node mobility using mobile backbone for heterogeneous MANETs.,"['Yang Xia', 'Chai Kiat Yeo']",Comput. Commun.,2012
46,j,Joint iterative algorithm for optimal cooperative spectrum sensing in cognitive radio networks.,"['Wenjie Zhang', 'Chai Kiat Yeo']",Comput. Commun.,2012
47,j,Adaptive load balancing algorithm for multiple homing mobile nodes.,"['Feng Zhong', 'Chai Kiat Yeo', 'Bu-Sung Lee']",J. Netw. Comput. Appl.,2012
48,j,Throughput and delay scaling laws for mobile overlaid wireless networks.,"['Wenjie Zhang', 'Chai Kiat Yeo']",J. Netw. Comput. Appl.,2012
49,j,Performance improvements for network-wide broadcast with instantaneous network information.,"['Abhik Banerjee', 'Chuan Heng Foh', 'Chai Kiat Yeo', 'Bu-Sung Lee']",J. Netw. Comput. Appl.,2012
50,j,Toward Reliable Data Delivery for Highly Dynamic Mobile Ad Hoc Networks.,"['Shengbo Yang', 'Chai Kiat Yeo', 'Bu-Sung Lee']",IEEE Trans. Mob. Comput.,2012
51,j,Exploring Locality of Reference in P2P VoD Systems.,"['Danqi Wang', 'Chai Kiat Yeo']",IEEE Trans. Multim.,2012
52,j,A Self-Organization Framework for Wireless Ad Hoc Networks as Small Worlds.,"['Abhik Banerjee', 'Rachit Agarwal', 'Vincent Gauthier', 'Chai Kiat Yeo', 'Hossam Afifi', 'Francis Bu-Sung Lee']",IEEE Trans. Veh. Technol.,2012
