,type,name,author,event,year
28,j,Special Issue on Artificial Intelligence and Machine Learning for Networking and Communications.,"['Prosper Chemouil', 'Pan Hui', 'Wolfgang Kellerer', 'Yong Li', 'Rolf Stadler', 'Dacheng Tao', 'Yonggang Wen', 'Ying Zhang']",IEEE J. Sel. Areas Commun.,2019
29,j,Transferring Knowledge Fragments for Learning Distance Metric from a Heterogeneous Domain.,"['Yong Luo', 'Yonggang Wen', 'Tongliang Liu', 'Dacheng Tao']",IEEE Trans. Pattern Anal. Mach. Intell.,2019
30,j,Dynamic Priority-Based Resource Provisioning for Video Transcoding With Heterogeneous QoS.,"['Guanyu Gao', 'Yonggang Wen', 'Cédric Westphal']",IEEE Trans. Circuits Syst. Video Technol.,2019
31,j,"Orchestrating Caching, Transcoding and Request Routing for Adaptive Video Streaming Over ICN.","['Han Hu', 'Yichao Jin', 'Yonggang Wen', 'Cédric Westphal']",ACM Trans. Multim. Comput. Commun. Appl.,2019
32,j,How to Find a Perfect Data Scientist: A Distance-Metric Learning Approach.,"['Han Hu', 'Yong Luo', 'Yonggang Wen', 'Yew-Soon Ong', 'Xinwen Zhang']",IEEE Access,2018
33,j,Fast media caching for geo-distributed data centers.,"['Wei Zhang', 'Yonggang Wen', 'Fang Liu', 'Yiqiang Chen', 'Rui Fan']",Comput. Commun.,2018
34,j,iTCM: Toward Learning-Based Thermal Comfort Modeling via Pervasive Sensing for Smart Buildings.,"['Weizheng Hu', 'Yonggang Wen', 'Kyle Guan', 'Guangyu Jin', 'King-Jet Tseng']",IEEE Internet Things J.,2018
35,j,MetaFlow: A Scalable Metadata Lookup Service for Distributed File Systems in Data Centers.,"['Peng Sun', 'Yonggang Wen', 'Duong Nguyen Binh Ta', 'Haiyong Xie']",IEEE Trans. Big Data,2018
36,j,Energy-Efficient Task Execution for Application as a General Topology in Mobile Cloud Computing.,"['Weiwen Zhang', 'Yonggang Wen']",IEEE Trans. Cloud Comput.,2018
37,j,Budget-Efficient Viral Video Distribution Over Online Social Networks: Mining Topic-Aware Influential Users.,"['Han Hu', 'Yonggang Wen', 'Shanshan Feng']",IEEE Trans. Circuits Syst. Video Technol.,2018
38,j,Toward Wi-Fi AP-Assisted Content Prefetching for an On-Demand TV Series: A Learning-Based Approach.,"['Wen Hu', 'Yichao Jin', 'Yonggang Wen', 'Zhi Wang', 'Lifeng Sun']",IEEE Trans. Circuits Syst. Video Technol.,2018
39,j,Can We Speculate Running Application With Server Power Consumption Trace?,"['Yuanlong Li', 'Han Hu', 'Yonggang Wen', 'Jun Zhang']",IEEE Trans. Cybern.,2018
40,j,Towards Virus Scanning as a Service in Mobile Cloud Computing: Energy-Efficient Dispatching Policy Under N-Version Protection.,"['Weiwen Zhang', 'Yonggang Wen', 'Xinwen Zhang']",IEEE Trans. Emerg. Top. Comput.,2018
41,j,Cost-Sensitive Feature Selection by Optimizing F-Measures.,"['Meng Liu', 'Chang Xu', 'Yong Luo', 'Chao Xu', 'Yonggang Wen', 'Dacheng Tao']",IEEE Trans. Image Process.,2018
42,j,Toward Rendering-Latency Reduction for Composable Web Services via Priority-Based Object Caching.,"['Han Hu', 'Yuanlong Li', 'Yonggang Wen']",IEEE Trans. Multim.,2018
43,j,Toward Intelligent Product Retrieval for TV-to-Online (T2O) Application: A Transfer Metric Learning Approach.,"['Qiang Fu', 'Yong Luo', 'Yonggang Wen', 'Dacheng Tao', 'Ying Li', 'Ling-Yu Duan']",IEEE Trans. Multim.,2018
44,j,Optimizing Quality of Experience for Adaptive Bitrate Streaming via Viewer Interest Inference.,"['Guanyu Gao', 'Huaizheng Zhang', 'Han Hu', 'Yonggang Wen', 'Jianfei Cai', 'Chong Luo', 'Wenjun Zeng']",IEEE Trans. Multim.,2018
45,j,Heterogeneous Multitask Metric Learning Across Multiple Domains.,"['Yong Luo', 'Yonggang Wen', 'Dacheng Tao']",IEEE Trans. Neural Networks Learn. Syst.,2018
46,j,Energy Optimal Wireless Data Transmission for Wearable Devices: A Compression Approach.,"['Wei Zhang', 'Rui Fan', 'Yonggang Wen', 'Fang Liu']",IEEE Trans. Veh. Technol.,2018
47,j,A Survey on Data Center Networking (DCN): Infrastructure and Operations.,"['Wenfeng Xia', 'Peng Zhao', 'Yonggang Wen', 'Haiyong Xie']",IEEE Commun. Surv. Tutorials,2017
48,j,Resource Management in Cloud Networking Using Economic Analysis and Pricing Models: A Survey.,"['Nguyen Cong Luong', 'Ping Wang', 'Dusit Niyato', 'Yonggang Wen', 'Zhu Han']",IEEE Commun. Surv. Tutorials,2017
49,j,vCache: Supporting Cost-Efficient Adaptive Bitrate Streaming.,"['Guanyu Gao', 'Yonggang Wen', 'Jianfei Cai']",IEEE Multim.,2017
50,j,When Cloud Media Meet Network Function Virtualization: Challenges and Applications.,"['Yichao Jin', 'Yonggang Wen']",IEEE Multim.,2017
51,j,Guest Editorial Multimedia Communication in the Internet of Things.,"['Qing Yang', 'Honggang Wang', 'Mischa Dohler', 'Yonggang Wen', 'Guoliang Xue']",IEEE Internet Things J.,2017
52,j,Toward Joint Compression-Transmission Optimization for Green Wearable Devices: An Energy-Delay Tradeoff.,"['Weizheng Hu', 'Wei Zhang', 'Han Hu', 'Yonggang Wen', 'King-Jet Tseng']",IEEE Internet Things J.,2017
53,j,Embracing social big data in wireless system design.,"['Yonggang Wen', 'Han Hu', 'Fang Liu']",J. Commun. Inf. Networks,2017
54,j,Public Cloud Storage-Assisted Mobile Social Video Sharing: A Supermodular Game Approach.,"['Han Hu', 'Yonggang Wen', 'Dusit Niyato']",IEEE J. Sel. Areas Commun.,2017
55,j,Spectrum Allocation and Bitrate Adjustment for Mobile Social Video Sharing: Potential Game With Online QoS Learning Approach.,"['Han Hu', 'Yonggang Wen', 'Dusit Niyato']",IEEE J. Sel. Areas Commun.,2017
56,j,Editorial: Mobile Multimedia Communications.,"['Zheng Yan', 'Wei Wang', 'Yonggang Wen', 'Chonggang Wang', 'Honggang Wang']",Mob. Networks Appl.,2017
57,j,Energy consumption analysis of data stream processing: a benchmarking approach.,"['Miyuru Dayarathna', 'Yuanlong Li', 'Yonggang Wen', 'Rui Fan']",Softw. Pract. Exp.,2017
58,j,Delay-Optimized File Retrieval under LT-Based Cloud Storage.,"['Haifeng Lu', 'Chuan Heng Foh', 'Yonggang Wen', 'Jianfei Cai']",IEEE Trans. Cloud Comput.,2017
