,type,name,author,event,year
53,c,MIC Framework: An Information-Theoretic Approach to Quantitative Association Rule Mining.,"['Yiping Ke', 'James Cheng', 'Wilfred Ng']",ICDE,2006
54,c,delta-Tolerance Closed Frequent Itemsets.,"['James Cheng', 'Yiping Ke', 'Wilfred Ng']",ICDM,2006
55,c,Mining quantitative correlated patterns using an information-theoretic approach.,"['Yiping Ke', 'James Cheng', 'Wilfred Ng']",KDD,2006
56,c,Maintaining Frequent Itemsets over High-Speed Data Streams.,"['James Cheng', 'Yiping Ke', 'Wilfred Ng']",PAKDD,2006
57,c,WUML: A Web Usage Manipulation Language for Querying Web Log Data.,"['Qingzhao Tan', 'Yiping Ke', 'Wilfred Ng']",ER,2004
58,i,A Class-Aware Representation Refinement Framework for Graph Classification.,"['Jiaxing Xu', 'Jinjie Ni', 'Sophi Shilpa Gururajapathy', 'Yiping Ke']",CoRR,2022
59,i,Mitigating Performance Saturation in Neural Marked Point Processes: Architectures and Loss Functions.,"['Tianbo Li', 'Tianze Luo', 'Yiping Ke', 'Sinno Jialin Pan']",CoRR,2021
60,i,Subdomain Adaptation with Manifolds Discrepancy Alignment.,"['Pengfei Wei', 'Yiping Ke', 'Xinghua Qu', 'Tze-Yun Leong']",CoRR,2020
61,i,Efficient Processing of Reachability and Time-Based Path Queries in a Temporal Graph.,"['Huanhuan Wu', 'Yuzhen Huang', 'James Cheng', 'Jinfeng Li', 'Yiping Ke']",CoRR,2016
62,i,Stochastic Variance Reduced Riemannian Eigensolver.,"['Zhiqiang Xu', 'Yiping Ke']",CoRR,2016
63,i,Detecting Priming News Events.,"['Di Wu', 'Yiping Ke', 'Jeffrey Xu Yu', 'Zheng Liu']",CoRR,2012
