,type,name,author,event,year
81,c,A multi-agent game for studying human decision-making.,"['Han Yu', 'Xinjia Yu', 'Sufang Lim', 'Jun Lin', 'Zhiqi Shen', 'Chunyan Miao']",AAMAS,2014
82,c,An agent-based game for the predictive diagnosis of parkinson's disease.,"['Yundong Cai', 'Zhiqi Shen', 'Siyuan Liu', 'Han Yu', 'Xiaogang Han', 'Jun Ji', 'Martin J. McKeown', 'Cyril Leung', 'Chunyan Miao']",AAMAS,2014
83,c,Collaborative medical diagnosis through Fuzzy Petri Net based agent argumentation.,"['Xuehong Tao', 'Yuan Miao', 'Yanchun Zhang', 'Zhiqi Shen']",FUZZ-IEEE,2014
84,c,A fuzzy logic based Parkinson's Disease risk predictor.,"['Siyuan Liu', 'Zhiqi Shen', 'Martin J. McKeown', 'Cyril Leung', 'Chunyan Miao']",FUZZ-IEEE,2014
85,c,Persuasive Teachable Agent with Goal Net.,"['Sufang Lim', 'Ailiya', 'Chunyan Miao', 'Zhiqi Shen']",ICALT,2014
86,c,Physiological parameter monitoring of drivers based on video data and independent vector analysis.,"['Zhenyu Guo', 'Z. Jane Wang', 'Zhiqi Shen']",ICASSP,2014
87,c,Studying task allocation decisions of novice agile teams with data from agile project management tools.,"['Jun Lin', 'Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",ASE,2014
88,c,A Social Trust Model Considering Trustees' Influence.,"['Jian-Ping Mei', 'Han Yu', 'Yong Liu', 'Zhiqi Shen', 'Chunyan Miao']",PRIMA,2014
89,c,Using goal net to model user stories in agile software development.,"['Jun Lin', 'Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",SNPD,2014
90,c,Bringing reputation-awareness into crowdsourcing.,"['Han Yu', 'Zhiqi Shen', 'Cyril Leung']",ICICS,2013
91,c,The innovative application of learning companions in virtual singapura.,"['Qiong Wu', 'Xiaogang Han', 'Han Yu', 'Zhiqi Shen', 'Chunyan Miao']",AAMAS,2013
92,c,A reputation-aware decision-making approach for improving the efficiency of crowdsourcing systems.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Bo An']",AAMAS,2013
93,c,Internet of Things Based Data Driven Storytelling for Supporting Social Connections.,"['Qiong Wu', 'Zhiqi Shen', 'Cyril Leung', 'Huiguo Zhang', 'Ailiya', 'Yundong Cai', 'Chunyan Miao']",GreenCom/iThings/CPScom,2013
94,c,From Internet of Things to Internet of Agents.,"['Han Yu', 'Zhiqi Shen', 'Cyril Leung']",GreenCom/iThings/CPScom,2013
95,c,Persuasive Teachable Agent User Modeling.,"['Sufang Lim', 'Matthias Chan', 'Ailiya', 'Chunyan Miao', 'Zhiqi Shen']",ICALT,2013
96,c,The Design of Persuasive Teachable Agent.,"['Sufang Lim', 'Ailiya', 'Chunyan Miao', 'Zhiqi Shen']",ICALT,2013
97,c,A curious learning companion in Virtual Learning Environment.,"['Qiong Wu', 'Chunyan Miao', 'Zhiqi Shen']",FUZZ-IEEE,2012
98,c,Challenges and Opportunities for Trust Management in Crowdsourcing.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Bo An']",IAT,2012
99,c,"Towards an Integrated Design of Digital Library and Virtual Museum in the Heritage Preservation of the Chinese ""Qipao"".","['Yin Leng Theng', 'Lynette Ying Qin Goh', 'Natalie Lee-San Pang', 'Yundong Cai', 'Sufang Lim', 'Chunyan Miao', 'Zhiqi Shen', 'Gladys Sau-Mei Theng']",ICADL,2012
100,c,Authoring Educational Games through Affective Teachable Agent.,"['Ailiya', 'Chunyan Miao', 'Zhiqi Shen']",ICALT,2012
101,c,An Adaptive Witness Selection Method for Reputation-Based Trust Models.,"['Han Yu', 'Zhiqi Shen', 'Bo An']",PRIMA,2012
102,c,Local Sensitive Frontier Analysis based facial expression recognition.,"['Chao Wang', 'Zhiqi Shen']",ICICS,2011
103,c,Generating True Relevance Labels in Chinese Search Engine Using Clickthrough Data.,"['Hengjie Song', 'Chunyan Miao', 'Zhiqi Shen']",AAAI,2011
104,c,Learning by Playing in Agent-Oriented Virtual Learning Environment.,"['Yundong Cai', 'Zhiqi Shen']",AEGS,2011
105,c,A simple curious agent to help people be curious.,"['Han Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Ah-Hwee Tan']",AAMAS,2011
106,c,Genetic algorithm aided optimization of hierarchical multiagent system organization.,"['Ling Yu', 'Zhiqi Shen', 'Chunyan Miao', 'Victor R. Lesser']",AAMAS,2011
107,c,Train Fuzzy Cognitive Maps by gradient residual algorithm.,"['Huiliang Zhang', 'Zhiqi Shen', 'Chunyan Miao']",FUZZ-IEEE,2011
